time,size,protocol,src_IP,dst_IP,src_port,dst_port,flags,attack_type
0.000000,44,,,,,,,unknown
0.000015,44,,,,,,,unknown
0.000599,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.000607,72,ICMP,10.0.0.1,10.0.0.10,,,,udp_flood
0.002962,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.002973,72,ICMP,10.0.0.1,10.0.0.10,,,,udp_flood
0.004164,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.004169,72,ICMP,10.0.0.1,10.0.0.10,,,,udp_flood
0.005363,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.005368,72,ICMP,10.0.0.1,10.0.0.10,,,,udp_flood
0.006421,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.006426,72,ICMP,10.0.0.1,10.0.0.10,,,,udp_flood
0.007702,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.007707,72,ICMP,10.0.0.1,10.0.0.10,,,,udp_flood
0.008881,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.009945,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.011181,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.012370,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.013580,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.014635,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.015932,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.017117,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.018215,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.019628,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.020874,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.021928,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.023201,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.024386,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.025576,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.026605,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.027882,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.029041,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.030111,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.031354,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.032553,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.033669,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.034966,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.036127,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.037363,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.038444,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.039658,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.040832,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.041876,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.043086,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.044221,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.045367,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.046423,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.047670,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.048861,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.049909,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.051124,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.052612,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.053657,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.054817,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.055975,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.057134,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.058204,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.059449,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.060653,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.061732,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.063049,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.064301,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.065555,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.066623,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.067941,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.069135,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.070200,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
0.071473,44,UDP,10.0.0.10,10.0.0.1,,,,udp_flood
